timestamp,grupo_edad,sexo,freq_compra_anual,canal_compra_moda,gasto_mensual_moda,rrss_habituales,marcas_ve_frecuencia_rrss,tiempo_rrss_dia,freq_contenido_moda_rrss,sigue_influencers_moda,rs_influyen_compra,ha_comprado_por_ver_en_rrss,descubre_marcas_por_rrss,contenido_moda_aumenta_ganas,compra_por_repeticion_rrss,rrss_mas_que_publicidad,atraen_prendas_de_moda,compra_impulso,influye_prueba_social,interes_productos_virales,rrss_aceleran_tendencias,rrss_favorecen_consumo_rapido,ha_comprado_y_apenas_usado,confia_influencers,autenticidad_influencer_compra,influencers_interes_comercial,compra_ult_6m_por_rrss,freq_compra_por_rrss_6m,marcas_que_mas_influyen_compra_rrss,satisfaccion_compra_rrss,arrepentimiento_compra_rrss,seguira_comprando_influido_rrss,recomendaria_productos_descubiertos_rrss,id_respuesta,compra_ult_6m_por_rrss_bin,indice_influencia_rrss,indice_impulso_tendencia,indice_confianza_influencers,indice_escepticismo_influencers,indice_difusion_fastfashion,indice_postcompra,indice_riesgo_arrepentimiento,target_recomendaria_bin,target_seguira_comprando_bin
2026-03-21 14:00:35,56 años o más,Mujer,2,5,101 - 200€,TikTok,Zara;Mango;Massimo Dutti,1,2,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,1,5,No,,Zara;Mango;Massimo Dutti,1,1,1,1,243,0,1.0,1.8,1.0,5.0,5.0,1.0,1.0,0.0,0.0
2026-03-21 14:03:21,45 - 55 años,Mujer,5,5,61 - 100€,Instagram;YouTube;Facebook,No me fijo en marcas concretas,1,1,1,1,1,1,1,1,1,1,3,2,1,4,3,3,1,1,3,No,,Ninguna,1,1,1,3,244,0,1.0,1.6,1.0,3.0,3.5,1.6666666666666667,2.0,0.0,0.0
2026-03-21 14:08:30,45 - 55 años,Mujer,5,5,101 - 200€,Instagram;TikTok,Zara;Shein;Mango,2,1,1,2,5,3,3,2,2,3,3,4,2,4,4,4,2,2,5,Sí,3.0,Zara;Otra,3,5,4,3,245,1,3.0,2.8,2.0,5.0,4.0,3.333333333333333,4.5,0.0,1.0
2026-03-21 14:11:52,29 - 44 años,Mujer,2,3,Menos de 30€,Instagram;Pinterest;Facebook,No me fijo en marcas concretas,3,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,No,1.0,Ninguna,1,1,1,1,246,0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0
2026-03-21 14:15:40,29 - 44 años,Mujer,5,1,61 - 100€,Instagram,No me fijo en marcas concretas,1,3,1,3,3,5,5,3,3,3,1,2,3,3,5,5,2,5,5,Sí,1.0,Zara,3,5,3,5,247,1,3.8,2.4,3.5,5.0,4.0,3.6666666666666665,5.0,1.0,0.0
2026-03-21 14:48:55,29 - 44 años,Hombre,1,5,Menos de 30€,Instagram;YouTube,No me fijo en marcas concretas,5,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,5,No,,Ninguna,3,1,1,1,248,0,1.0,1.0,1.0,5.0,3.0,1.6666666666666667,1.0,0.0,0.0
2026-03-21 14:52:43,45 - 55 años,Mujer,5,2,30 - 60€,Instagram;Facebook,No me fijo en marcas concretas,2,4,3,3,2,4,3,2,3,4,4,4,2,4,5,4,1,1,5,No,,Zara,2,3,1,1,249,0,3.0,3.2,1.0,5.0,4.5,1.3333333333333333,3.5,0.0,0.0
2026-03-21 15:19:08,18 - 28 años,Mujer,3,4,101 - 200€,Instagram;Facebook,Zara;Mango,2,2,3,4,3,5,5,3,4,4,3,3,3,5,5,4,2,3,5,Sí,3.0,Zara,3,5,3,2,250,1,4.2,3.2,2.5,5.0,5.0,2.6666666666666665,4.5,0.0,0.0
2026-03-21 15:34:50,29 - 44 años,Hombre,3,4,30 - 60€,Instagram;YouTube;X (Twitter),Zara;Mango;H&M,3,2,2,3,3,3,2,2,3,3,2,2,2,4,4,2,2,3,4,Sí,2.0,Zara;Mango;H&M,3,2,2,3,251,1,2.8,2.2,2.5,4.0,4.0,2.6666666666666665,2.0,0.0,0.0
2026-03-21 15:37:00,29 - 44 años,Mujer,3,3,61 - 100€,Instagram;YouTube;Pinterest,Zara;Mango;Massimo Dutti,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,4,4,Sí,3.0,Zara;Mango;H&M,4,3,3,4,252,1,3.2,3.0,3.5,4.0,4.0,3.6666666666666665,3.0,1.0,0.0
2026-03-21 15:38:25,18 - 28 años,Hombre,3,5,Más de 200€,Instagram;TikTok;YouTube;Facebook;X (Twitter),Zara;Shein;H&M,3,3,5,3,1,1,2,1,1,1,1,1,1,5,5,2,1,1,5,No,,Zara,1,1,1,1,253,0,1.6,1.0,1.0,5.0,5.0,1.0,1.5,0.0,0.0
2026-03-21 15:42:25,18 - 28 años,Hombre,2,3,Menos de 30€,Instagram;TikTok;X (Twitter),Shein;Otra,2,1,1,2,3,4,3,1,3,1,1,2,2,4,5,2,3,4,4,No,,Ninguna,3,3,1,2,254,0,3.0,1.4,3.5,4.0,4.5,2.0,2.5,0.0,0.0
2026-03-21 16:01:42,56 años o más,Prefiero no decirlo,4,2,30 - 60€,No utilizo redes sociales,Shein,2,3,1,2,2,2,3,2,1,4,2,3,3,4,4,3,2,4,5,No,,Shein,3,4,2,2,255,0,2.0,2.8,3.0,5.0,4.0,2.333333333333333,3.5,0.0,0.0
2026-03-21 16:06:01,56 años o más,Mujer,2,4,101 - 200€,No utilizo redes sociales,Massimo Dutti;Otra,1,2,1,1,1,1,2,1,1,4,3,2,2,4,4,2,1,2,5,No,,Ninguna,3,2,2,2,256,0,1.2,2.4,1.5,5.0,4.0,2.333333333333333,2.0,0.0,0.0
2026-03-21 16:11:35,56 años o más,Mujer,3,2,Más de 200€,Instagram;YouTube,Mango;Massimo Dutti,2,4,4,3,4,2,4,3,3,4,4,4,4,4,4,3,3,4,4,Sí,2.0,Mango;Massimo Dutti;Otra,4,2,3,3,257,1,3.2,3.8,3.5,4.0,4.0,3.333333333333333,2.5,0.0,0.0
2026-03-21 16:14:59,56 años o más,Mujer,1,5,Menos de 30€,No utilizo redes sociales,No me fijo en marcas concretas,1,1,1,1,1,1,1,1,1,4,1,4,1,5,5,1,1,1,5,No,,Ninguna,1,1,1,1,258,0,1.0,2.2,1.0,5.0,5.0,1.0,1.0,0.0,0.0
2026-03-21 16:18:37,56 años o más,Hombre,4,2,61 - 100€,Instagram;TikTok;Facebook;X (Twitter),Zara;Mango,1,2,1,2,2,3,1,1,1,3,2,4,1,3,4,2,1,2,4,No,,Zara;Mango;H&M,4,2,2,2,259,0,1.8,2.2,1.5,4.0,3.5,2.6666666666666665,2.0,0.0,0.0
2026-03-21 16:19:02,56 años o más,Mujer,2,4,61 - 100€,Instagram;YouTube,Zara;H&M,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,Sí,3.0,Zara;Mango,4,2,4,4,260,1,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0
2026-03-21 16:22:32,56 años o más,Mujer,3,2,101 - 200€,YouTube,Mango;Massimo Dutti;Otra,4,4,4,4,2,2,4,2,4,3,4,4,3,4,4,2,4,4,3,Sí,2.0,Zara;Mango;Massimo Dutti,4,2,4,4,261,1,3.2,3.2,4.0,3.0,4.0,4.0,2.0,1.0,1.0
2026-03-21 16:23:26,56 años o más,Hombre,3,4,61 - 100€,Instagram;TikTok;YouTube;Facebook;X (Twitter),Zara,2,2,2,1,2,1,1,1,1,2,2,4,1,4,4,1,1,2,4,No,,Zara,3,2,2,2,262,0,1.2,2.0,1.5,4.0,4.0,2.333333333333333,1.5,0.0,0.0
2026-03-21 16:26:00,56 años o más,Mujer,4,4,Más de 200€,YouTube,Massimo Dutti;Otra,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,2,4,4,2,Sí,3.0,Massimo Dutti;Otra,4,3,4,4,263,1,4.0,3.2,4.0,2.0,4.0,4.0,2.5,1.0,1.0
2026-03-21 16:27:58,56 años o más,Mujer,3,3,61 - 100€,Instagram;YouTube;Otra,Shein;H&M;Otra,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Sí,3.0,H&M;Otra,3,3,3,3,264,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2026-03-21 16:33:49,56 años o más,Mujer,4,4,30 - 60€,YouTube,Mango,3,4,4,2,2,4,4,2,2,3,4,2,2,4,4,4,2,4,4,No,,Zara;Mango;Massimo Dutti,3,3,3,3,265,0,2.8,2.6,3.0,4.0,4.0,3.0,3.5,0.0,0.0
2026-03-21 17:45:09,56 años o más,Hombre,4,5,Menos de 30€,Instagram;TikTok;Facebook,No me fijo en marcas concretas,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,No,,Ninguna,1,1,1,1,266,0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
2026-03-21 17:45:33,56 años o más,Mujer,5,5,Más de 200€,Facebook,Zara,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,No,3.0,Zara,4,3,3,2,267,0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0
2026-03-21 17:46:11,56 años o más,Mujer,1,2,61 - 100€,Instagram,Zara,1,1,1,1,2,1,1,2,1,3,3,4,1,5,5,5,1,1,1,No,1.0,Zara;Mango;H&M,1,3,1,3,268,0,1.2,2.6,1.0,1.0,5.0,1.6666666666666667,4.0,0.0,0.0
2026-03-21 17:51:47,45 - 55 años,Mujer,1,1,61 - 100€,Instagram,Otra,3,4,1,1,1,1,1,4,1,1,1,4,4,3,3,3,1,1,4,No,,Ninguna,2,1,1,1,269,0,1.0,2.8,1.0,4.0,3.0,1.3333333333333333,2.0,0.0,0.0
2026-03-21 18:27:58,45 - 55 años,Hombre,1,5,61 - 100€,No utilizo redes sociales,No me fijo en marcas concretas,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,4,No,,Ninguna,1,1,1,1,270,0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
2026-03-21 18:32:54,45 - 55 años,Mujer,4,4,30 - 60€,Instagram,Zara;Shein,2,4,3,3,4,5,5,3,5,3,5,2,2,5,5,5,2,2,5,No,,Zara;Otra,2,5,2,1,271,0,4.4,3.0,2.0,5.0,5.0,1.6666666666666667,5.0,0.0,0.0
2026-03-21 18:39:02,45 - 55 años,Mujer,5,4,30 - 60€,Otra;No utilizo redes sociales,Zara;Mango;Massimo Dutti,1,4,1,5,4,1,4,1,4,5,1,3,4,5,5,1,3,5,5,Sí,1.0,Massimo Dutti,4,1,4,3,272,1,3.6,2.8,4.0,5.0,5.0,3.6666666666666665,1.0,0.0,1.0
2026-03-21 18:58:26,45 - 55 años,Mujer,2,5,30 - 60€,Instagram;Facebook,Shein,2,1,1,1,1,2,2,2,5,1,1,1,1,4,5,1,1,1,3,No,,Shein,2,2,2,3,273,0,2.2,1.2,1.0,3.0,4.5,2.333333333333333,1.5,0.0,0.0
2026-03-21 19:45:14,56 años o más,Hombre,3,5,61 - 100€,TikTok;YouTube;Facebook,Otra,2,1,1,5,1,1,5,1,1,5,5,1,1,5,5,1,1,1,5,No,,Ninguna,5,5,1,1,274,0,2.6,2.6,1.0,5.0,5.0,2.333333333333333,3.0,0.0,0.0
2026-03-21 20:41:44,45 - 55 años,Hombre,3,3,Menos de 30€,Instagram;Facebook,Otra,1,1,1,1,1,1,2,1,2,4,3,4,2,2,2,1,1,1,1,No,1.0,Otra,1,5,1,1,275,0,1.4,2.8,1.0,1.0,2.0,1.0,3.0,0.0,0.0
2026-03-21 21:01:15,56 años o más,Mujer,3,5,Menos de 30€,Instagram,No me fijo en marcas concretas,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,5,No,,Ninguna,5,5,1,1,276,0,1.0,1.2,1.0,5.0,3.0,2.333333333333333,3.0,0.0,0.0
2026-03-21 21:01:57,18 - 28 años,Mujer,4,4,Menos de 30€,Instagram;TikTok;YouTube,Zara;Massimo Dutti;Otra,2,2,5,4,4,4,5,3,4,5,5,4,5,4,5,1,4,3,4,Sí,2.0,Zara;Otra,4,1,4,4,277,1,4.2,4.4,3.5,4.0,4.5,4.0,1.0,1.0,1.0
2026-03-21 21:02:26,56 años o más,Mujer,5,3,61 - 100€,Instagram;Facebook;X (Twitter),Zara;Mango;Massimo Dutti,2,3,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,5,Sí,2.0,Otra,3,3,2,3,278,1,1.6,1.8,1.0,5.0,1.0,2.6666666666666665,2.0,0.0,0.0
2026-03-21 21:27:11,29 - 44 años,Hombre,2,4,30 - 60€,Instagram;YouTube;Facebook;X (Twitter),No me fijo en marcas concretas,2,2,1,2,2,2,2,2,2,2,2,2,1,4,4,1,1,2,5,No,,Ninguna,2,1,2,2,279,0,2.0,1.8,1.5,5.0,4.0,2.0,1.0,0.0,0.0
2026-03-21 21:31:54,29 - 44 años,Mujer,4,3,101 - 200€,Instagram;YouTube;Pinterest,Zara;Mango;Massimo Dutti,4,5,4,4,4,5,4,3,4,5,3,4,4,5,4,3,3,5,4,Sí,4.0,Zara;Mango;Massimo Dutti,4,3,4,4,280,1,4.2,3.8,4.0,4.0,4.5,4.0,3.0,1.0,1.0
2026-03-21 21:34:14,56 años o más,Hombre,2,5,61 - 100€,YouTube;Facebook,Zara;Mango;Otra,2,1,1,1,1,2,1,1,1,1,1,1,1,4,4,1,1,2,5,No,,Ninguna,2,1,1,1,281,0,1.2,1.0,1.5,5.0,4.0,1.3333333333333333,1.0,0.0,0.0
2026-03-21 22:11:12,45 - 55 años,Hombre,2,5,Más de 200€,No utilizo redes sociales,No me fijo en marcas concretas,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,5,No,,Otra,1,1,1,1,282,0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0
2026-03-21 23:11:13,45 - 55 años,Hombre,2,5,Menos de 30€,No utilizo redes sociales,No me fijo en marcas concretas,1,1,1,1,2,1,1,1,1,3,1,3,1,5,5,1,1,2,5,No,,Ninguna,3,3,1,1,283,0,1.2,1.8,1.5,5.0,5.0,1.6666666666666667,2.0,0.0,0.0
2026-03-21 23:20:35,29 - 44 años,Mujer,4,2,30 - 60€,Instagram;X (Twitter),Zara;Mango;Otra,4,4,4,5,5,5,5,5,5,3,4,4,3,4,4,3,4,5,4,Sí,4.0,Otra,3,3,5,5,284,1,5.0,3.8,4.5,4.0,4.0,4.333333333333333,3.0,1.0,1.0
2026-03-22 15:11:39,18 - 28 años,Mujer,3,5,30 - 60€,Instagram;TikTok;YouTube,Zara;Shein,2,2,2,1,2,2,1,1,1,1,1,1,1,3,3,1,1,1,4,No,,Ninguna,1,1,1,1,285,0,1.4,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
2026-03-22 20:03:59,29 - 44 años,Mujer,3,2,61 - 100€,Instagram;TikTok;YouTube,Zara;Mango;H&M,4,4,3,4,4,4,4,3,4,4,3,3,4,5,4,3,3,4,4,Sí,3.0,Zara;Mango;H&M,4,3,4,4,286,1,4.0,3.4,3.5,4.0,4.5,4.0,3.0,1.0,1.0
2026-03-22 20:06:11,29 - 44 años,Hombre,4,2,61 - 100€,Instagram;TikTok;YouTube,Zara;Mango;Otra,4,4,4,4,4,4,4,3,4,4,3,4,4,5,4,3,3,5,4,Sí,4.0,Zara;Mango;Otra,4,3,4,4,287,1,4.0,3.6,4.0,4.0,4.5,4.0,3.0,1.0,1.0
2026-03-22 20:09:23,29 - 44 años,Mujer,3,3,101 - 200€,Instagram;YouTube;Pinterest,Zara;Shein;Mango,3,3,3,3,3,4,3,2,3,3,2,3,2,4,4,2,2,4,4,Sí,2.0,Zara;Shein,4,2,3,3,288,1,3.2,2.4,3.0,4.0,4.0,3.333333333333333,2.0,0.0,0.0
2026-03-22 20:11:46,29 - 44 años,Mujer,4,2,Más de 200€,Instagram;TikTok;Pinterest,Mango;Massimo Dutti,4,4,4,4,4,5,4,3,4,4,3,4,4,5,4,3,3,4,4,Sí,3.0,Zara;Mango;Massimo Dutti,4,3,4,4,289,1,4.2,3.6,3.5,4.0,4.5,4.0,3.0,1.0,1.0
2026-03-22 20:14:23,29 - 44 años,Hombre,2,4,Menos de 30€,Instagram;YouTube;X (Twitter),No me fijo en marcas concretas,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,5,No,,Ninguna,1,1,1,1,290,0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0
2026-03-22 20:16:48,56 años o más,Mujer,4,4,101 - 200€,Instagram;YouTube;Facebook,Zara;Massimo Dutti;Otra,3,3,2,3,3,3,4,2,2,4,3,3,2,4,4,2,2,3,4,Sí,2.0,Zara;Massimo Dutti;Otra,4,2,3,3,291,1,3.0,2.8,2.5,4.0,4.0,3.333333333333333,2.0,0.0,0.0
2026-03-22 20:23:41,29 - 44 años,Hombre,3,3,30 - 60€,Instagram;YouTube;Facebook,Zara;Mango;Otra,3,2,2,2,2,3,2,1,2,2,2,2,1,4,4,1,2,3,4,Sí,2.0,Zara;Mango;Otra,3,2,2,3,292,1,2.2,1.6,2.5,4.0,4.0,2.6666666666666665,1.5,0.0,0.0
2026-03-22 20:55:32,29 - 44 años,Mujer,4,2,61 - 100€,Instagram;TikTok;YouTube;Pinterest;Facebook,Zara;Shein;Mango,4,4,3,4,4,4,4,3,4,4,3,3,5,4,3,3,3,4,4,Sí,3.0,Zara;Shein;Mango,4,3,4,4,293,1,4.0,3.6,3.5,4.0,3.5,4.0,3.0,1.0,1.0
2026-03-22 21:04:39,45 - 55 años,Mujer,3,3,61 - 100€,Instagram;YouTube;Facebook,Zara;Mango;Massimo Dutti,3,2,2,2,2,3,2,1,2,2,2,2,1,4,4,1,2,3,4,Sí,2.0,Zara;Mango;Massimo Dutti,3,2,2,3,294,1,2.2,1.6,2.5,4.0,4.0,2.6666666666666665,1.5,0.0,0.0
2026-03-22 21:10:00,29 - 44 años,Mujer,3,2,61 - 100€,Instagram;YouTube;Facebook,Zara;Mango;Massimo Dutti,3,4,3,4,5,4,4,3,5,3,4,3,3,5,5,4,3,4,5,Sí,3.0,Zara;Mango;Massimo Dutti,4,3,4,4,295,1,4.4,3.2,3.5,5.0,5.0,4.0,3.5,1.0,1.0
2026-03-22 21:12:52,29 - 44 años,Hombre,1,3,Menos de 30€,YouTube;Facebook;X (Twitter),No me fijo en marcas concretas,2,1,1,2,2,2,1,1,3,1,1,1,1,5,5,1,1,2,5,No,,Ninguna,3,1,1,2,296,0,2.0,1.0,1.5,5.0,5.0,2.0,1.0,0.0,0.0
2026-03-22 21:16:50,29 - 44 años,Mujer,2,4,61 - 100€,Instagram;Pinterest,Mango;Massimo Dutti;Otra,3,3,4,3,3,5,2,2,4,2,2,2,1,5,5,2,2,4,5,Sí,2.0,Massimo Dutti,5,2,3,3,297,1,3.4,1.8,3.0,5.0,5.0,3.6666666666666665,2.0,0.0,0.0
2026-03-22 21:21:10,45 - 55 años,Hombre,2,4,101 - 200€,Instagram;YouTube;Facebook,Zara;Mango;Massimo Dutti,2,2,2,2,3,3,2,2,3,2,2,1,1,5,5,2,1,3,5,No,,Ninguna,3,2,2,2,298,0,2.6,1.6,2.0,5.0,5.0,2.333333333333333,2.0,0.0,0.0
2026-03-22 21:23:38,56 años o más,Hombre,2,5,30 - 60€,Facebook;X (Twitter),No me fijo en marcas concretas,2,1,1,1,1,2,1,1,3,1,1,1,1,5,5,1,1,2,5,No,,Ninguna,3,1,1,1,299,0,1.6,1.0,1.5,5.0,5.0,1.6666666666666667,1.0,0.0,0.0
2026-03-22 21:27:05,56 años o más,Mujer,3,5,61 - 100€,Facebook;Otra,Massimo Dutti;Otra,2,1,1,1,1,2,1,2,2,2,1,1,1,5,5,1,1,2,5,No,,Ninguna,3,1,1,1,300,0,1.4,1.4,1.5,5.0,5.0,1.6666666666666667,1.0,0.0,0.0
2026-03-22 21:29:53,29 - 44 años,Hombre,3,2,61 - 100€,Instagram;X (Twitter),Zara;Massimo Dutti;Otra,3,3,2,3,4,4,3,2,5,3,2,2,2,5,5,3,3,4,5,Sí,2.0,Otra,4,2,4,3,301,1,3.8,2.2,3.5,5.0,5.0,3.6666666666666665,2.5,0.0,1.0
2026-03-22 22:43:11,29 - 44 años,Mujer,5,1,61 - 100€,YouTube;Facebook,No me fijo en marcas concretas,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,5,No,,Ninguna,1,1,1,1,302,0,1.4,1.4,1.0,5.0,2.0,1.0,1.5,0.0,0.0
2026-03-22 23:11:33,18 - 28 años,Mujer,3,2,30 - 60€,Instagram;TikTok;YouTube;Pinterest,Zara;Shein;H&M,2,5,3,3,4,4,4,1,3,3,2,2,1,5,5,3,2,4,5,Sí,2.0,Zara;Shein;Otra,3,2,3,2,303,1,3.6,1.8,3.0,5.0,5.0,2.6666666666666665,2.5,0.0,0.0
2026-03-23 01:24:55,45 - 55 años,Mujer,3,1,30 - 60€,Instagram;Facebook,Zara;Otra,1,5,3,3,3,5,4,3,3,2,3,2,2,5,5,3,2,2,5,No,1.0,Zara;Otra,3,5,3,1,304,0,3.6,2.4,2.0,5.0,5.0,2.333333333333333,4.0,0.0,0.0
2026-03-23 11:03:39,45 - 55 años,Mujer,4,3,30 - 60€,Instagram;TikTok,Zara;Shein;Mango,2,3,2,3,3,4,4,3,4,4,3,3,3,5,5,3,3,4,5,Sí,2.0,Zara;Otra,3,3,4,4,305,1,3.6,3.2,3.5,5.0,5.0,3.6666666666666665,3.0,1.0,1.0
2026-03-23 12:10:33,45 - 55 años,Mujer,4,5,61 - 100€,Instagram;Facebook;X (Twitter),Zara;Massimo Dutti,4,3,5,4,3,3,4,1,3,4,2,4,3,5,4,3,3,4,5,Sí,3.0,Otra,4,1,3,5,306,1,3.4,2.8,3.5,5.0,4.5,4.0,2.0,1.0,0.0
2026-03-23 12:25:31,18 - 28 años,Hombre,2,4,Menos de 30€,Instagram;X (Twitter),Shein;Otra,4,2,1,4,3,5,3,2,4,5,4,3,2,4,5,2,3,5,5,No,,Shein;Otra,3,3,3,4,307,0,3.8,3.2,4.0,5.0,4.5,3.333333333333333,2.5,1.0,0.0
2026-03-23 13:04:03,18 - 28 años,Hombre,3,3,30 - 60€,Instagram;X (Twitter),Zara;Mango;Massimo Dutti,3,2,2,3,2,4,2,1,2,2,1,1,2,5,5,2,1,4,5,Sí,1.0,Otra,4,3,2,3,308,1,2.6,1.4,2.5,5.0,5.0,3.0,2.5,0.0,0.0
2026-03-23 15:56:55,29 - 44 años,Hombre,3,2,61 - 100€,YouTube;Facebook,Zara;Mango;Massimo Dutti,2,3,2,2,4,4,4,5,4,4,4,3,3,5,5,5,4,5,5,Sí,4.0,Zara;Mango;Massimo Dutti,3,4,4,4,309,1,3.6,3.8,4.5,5.0,5.0,3.6666666666666665,4.5,1.0,1.0
2026-03-23 19:40:28,18 - 28 años,Mujer,5,2,30 - 60€,Instagram;Pinterest,Zara,2,2,1,4,4,4,1,1,4,5,1,2,1,5,5,3,1,5,4,No,,Zara,4,1,2,5,310,0,3.4,2.0,3.0,4.0,5.0,3.6666666666666665,2.0,1.0,0.0
2026-03-23 20:53:03,18 - 28 años,Hombre,2,3,30 - 60€,Instagram;YouTube;X (Twitter),Zara;Shein,3,2,2,4,5,5,4,3,4,4,2,4,4,5,5,3,3,5,4,Sí,3.0,Zara;Massimo Dutti;Otra,4,3,3,4,311,1,4.4,3.4,4.0,4.0,5.0,3.6666666666666665,3.0,1.0,0.0
2026-03-24 15:01:16,18 - 28 años,Hombre,5,3,101 - 200€,Instagram;TikTok;YouTube;X (Twitter),Otra,2,2,1,3,4,4,3,3,4,4,4,3,4,5,5,1,2,4,5,Sí,3.0,Otra,5,1,5,5,312,1,3.6,3.6,3.0,5.0,5.0,5.0,1.0,1.0,1.0
2026-03-24 17:05:09,45 - 55 años,Mujer,4,4,Más de 200€,Instagram;YouTube;Pinterest,Zara;Massimo Dutti;Otra,2,3,2,3,3,3,4,3,3,3,2,3,3,4,4,3,3,3,3,Sí,2.0,Zara;Massimo Dutti;Otra,3,2,3,3,313,1,3.2,2.8,3.0,3.0,4.0,3.0,2.5,0.0,0.0
2026-03-25 00:56:32,56 años o más,Mujer,5,5,101 - 200€,Instagram;Facebook,No me fijo en marcas concretas,2,1,1,1,1,1,1,1,1,4,5,4,1,2,5,2,1,1,1,No,,Ninguna,1,1,1,1,314,0,1.0,3.0,1.0,1.0,3.5,1.0,1.5,0.0,0.0
2026-03-25 13:01:27,29 - 44 años,Hombre,2,1,Menos de 30€,Instagram;YouTube,Shein;Mango;Massimo Dutti,1,1,1,2,2,2,2,1,4,1,2,1,1,5,5,2,1,4,5,No,1.0,Shein;Mango,2,3,2,2,315,0,2.4,1.2,2.5,5.0,5.0,2.0,2.5,0.0,0.0
2026-03-27 16:58:25,45 - 55 años,Mujer,5,4,61 - 100€,Instagram;Pinterest,Zara;Mango,1,3,3,4,5,5,5,3,3,5,4,5,3,4,4,2,3,4,5,Sí,1.0,Zara;Mango,3,4,4,4,316,1,4.4,4.0,3.5,5.0,4.0,3.6666666666666665,3.0,1.0,1.0
2026-03-31 01:12:45,18 - 28 años,Mujer,3,5,Menos de 30€,Instagram;TikTok;X (Twitter),Zara;Shein;Otra,3,2,4,4,3,5,4,2,2,4,2,2,2,5,5,1,2,4,5,No,,Zara;Shein,4,1,3,3,317,0,3.6,2.4,3.0,5.0,5.0,3.333333333333333,1.0,0.0,0.0
2026-04-01 08:22:00,45 - 55 años,Mujer,3,3,61 - 100€,Instagram;TikTok;Pinterest,Zara;Shein;Massimo Dutti,2,5,3,3,2,4,1,2,3,2,2,1,1,5,4,2,3,3,5,No,,Ninguna,3,5,2,1,318,0,2.6,1.6,3.0,5.0,4.5,2.0,3.5,0.0,0.0
